,date,open,close,high,low,volume,code
0,2010-03-19,8.384,8.432,8.475,8.073,124665.63,300062
1,2010-03-22,8.355,8.394,8.571,8.192,68106.1,300062
2,2010-03-23,8.276,8.233,8.293,8.073,39079.81,300062
3,2010-03-24,8.214,8.602,8.832,8.214,60527.77,300062
4,2010-03-25,8.506,8.676,8.911,8.389,58786.89,300062
5,2010-03-26,8.384,8.391,8.48,8.197,30793.58,300062
6,2010-03-29,8.432,8.54,8.6,8.233,27840.36,300062
7,2010-03-30,8.499,8.717,8.803,8.386,32986.69,300062
8,2010-03-31,8.672,8.672,8.911,8.662,35248.22,300062
9,2010-04-01,8.722,8.925,9.414,8.66,45329.81,300062
10,2010-04-02,8.815,8.837,8.981,8.743,22295.77,300062
11,2010-04-06,8.918,9.17,9.194,8.866,26891.4,300062
12,2010-04-07,9.218,9.294,9.366,9.038,25671.39,300062
13,2010-04-08,9.244,8.842,9.278,8.839,28338.36,300062
14,2010-04-09,8.863,8.957,9.055,8.851,16044.22,300062
15,2010-04-12,8.973,8.959,9.036,8.858,20773.9,300062
16,2010-04-13,8.983,8.365,9.055,8.149,30502.77,300062
17,2010-04-14,8.236,8.432,8.516,8.231,12876.91,300062
18,2010-04-15,8.437,8.056,8.437,7.953,18515.01,300062
19,2010-04-16,8.075,8.178,8.288,8.056,11435.38,300062
20,2010-04-19,8.082,8.101,8.377,8.073,12166.56,300062
21,2010-04-20,8.121,7.962,8.236,7.431,9333.63,300062
22,2010-04-21,7.934,8.224,8.238,7.812,9875.66,300062
23,2010-04-22,8.171,8.245,8.353,8.092,13464.83,300062
24,2010-04-23,8.192,7.977,8.288,7.907,12620.43,300062
25,2010-04-26,7.905,7.546,7.905,7.546,13511.9,300062
26,2010-04-27,7.438,7.225,7.553,7.071,10261.88,300062
27,2010-04-28,7.086,7.138,7.352,7.086,5451.55,300062
28,2010-04-29,7.186,7.134,7.289,7.115,4636.54,300062
29,2010-04-30,7.134,6.76,7.174,6.623,7767.36,300062
30,2010-05-04,6.647,6.683,6.808,6.475,4165.11,300062
31,2010-05-05,6.631,7.033,7.038,6.611,7749.29,300062
32,2010-05-06,7.014,6.779,7.079,6.758,6257.23,300062
33,2010-05-07,6.537,6.679,6.846,6.513,4753.62,300062
34,2010-05-10,6.686,6.278,6.774,6.061,6383.31,300062
35,2010-05-11,6.468,6.144,6.504,6.111,5463.89,300062
36,2010-05-12,5.996,6.056,6.214,5.941,4667.85,300062
37,2010-05-13,6.118,6.207,6.207,5.898,5635.41,300062
38,2010-05-14,6.092,6.209,6.259,6.092,3741.3,300062
39,2010-05-17,6.135,5.871,6.152,5.869,4606.75,300062
40,2010-05-18,5.96,5.895,5.96,5.663,5587.7,300062
41,2010-05-19,5.862,6.027,6.168,5.752,7729.61,300062
42,2010-05-20,5.953,5.998,6.178,5.941,8208.04,300062
43,2010-05-21,5.797,6.24,6.29,5.771,7419.74,300062
44,2010-05-24,6.3,6.439,6.468,6.228,11391.27,300062
45,2010-05-25,6.37,6.324,6.451,6.228,7452.86,300062
46,2010-05-26,6.274,6.295,6.391,6.257,4147.5,300062
47,2010-05-27,6.295,6.456,6.48,6.144,9845.96,300062
48,2010-05-28,6.48,6.422,6.623,6.341,8871.15,300062
49,2010-05-31,6.422,6.216,6.564,6.209,8422.01,300062
50,2010-06-01,6.223,6.022,6.331,5.893,7792.81,300062
51,2010-06-02,5.946,6.118,6.118,5.917,4155.37,300062
52,2010-06-03,6.175,6.084,6.293,6.063,6291.68,300062
53,2010-06-04,6.084,6.396,6.396,5.991,7373.22,300062
54,2010-06-07,6.235,6.643,6.683,6.231,16119.74,300062
55,2010-06-08,6.647,6.599,6.669,6.496,10487.31,300062
56,2010-06-09,6.614,6.623,6.803,6.516,13366.09,300062
57,2010-06-10,6.602,6.707,6.779,6.602,10916.06,300062
58,2010-06-11,6.755,6.932,6.976,6.667,15059.65,300062
59,2010-06-17,6.935,6.822,7.33,6.784,19618.74,300062
60,2010-06-18,6.707,6.221,6.755,6.216,12189.26,300062
61,2010-06-21,5.989,6.374,6.463,5.823,32825.61,300062
62,2010-06-22,6.274,6.317,6.465,6.233,18438.28,300062
63,2010-06-23,6.255,6.31,6.417,6.156,14132.51,300062
64,2010-06-24,6.372,6.302,6.41,6.262,10570.35,300062
65,2010-06-28,6.108,5.938,6.18,5.912,11447.7,300062
66,2010-06-29,5.969,5.548,5.977,5.51,13027.1,300062
67,2010-06-30,5.545,5.591,5.651,5.395,7558.23,300062
68,2010-07-01,5.605,5.414,5.605,5.378,7681.62,300062
69,2010-07-02,5.402,5.342,5.407,5.129,8542.04,300062
70,2010-07-05,5.27,5.27,5.335,5.074,5970.85,300062
71,2010-07-06,5.263,5.438,5.457,5.241,8370.04,300062
72,2010-07-07,5.438,5.493,5.5,5.39,5963.37,300062
73,2010-07-08,5.545,5.442,5.577,5.313,6477.64,300062
74,2010-07-09,5.462,5.603,5.646,5.397,8542.33,300062
75,2010-07-12,5.617,5.601,5.675,5.529,6002.0,300062
76,2010-07-13,5.605,5.637,5.665,5.433,8153.56,300062
77,2010-07-14,5.629,5.651,5.696,5.579,7544.8,300062
78,2010-07-15,5.593,5.486,5.646,5.481,5705.58,300062
79,2010-07-16,5.421,5.507,5.517,5.332,5009.31,300062
80,2010-07-19,5.447,5.577,5.601,5.392,4613.76,300062
81,2010-07-20,5.581,5.747,5.771,5.565,9570.45,300062
82,2010-07-21,5.785,5.74,5.864,5.708,7966.9,300062
83,2010-07-22,5.668,5.785,5.795,5.66,5425.2,300062
84,2010-07-23,5.838,5.79,5.845,5.735,7102.14,300062
85,2010-07-26,5.809,5.819,5.821,5.653,6893.0,300062
86,2010-07-27,5.809,5.778,5.843,5.752,5416.39,300062
87,2010-07-28,5.778,5.943,5.955,5.778,10477.76,300062
88,2010-07-29,5.941,5.989,6.037,5.898,8387.82,300062
89,2010-07-30,5.984,6.154,6.228,5.91,13908.06,300062
90,2010-08-02,6.099,6.396,6.446,6.099,19117.0,300062
91,2010-08-03,6.396,6.226,6.425,6.221,12688.43,300062
92,2010-08-04,6.214,6.25,6.29,6.087,9866.55,300062
93,2010-08-05,6.233,6.255,6.432,6.207,15547.59,300062
94,2010-08-06,6.295,6.528,6.532,6.108,14332.27,300062
95,2010-08-09,6.585,6.604,6.655,6.48,10726.0,300062
96,2010-08-10,6.619,6.302,6.619,6.302,17321.7,300062
97,2010-08-11,6.228,6.564,6.573,6.221,12507.78,300062
98,2010-08-12,6.504,6.693,6.767,6.456,15775.64,300062
99,2010-08-13,6.683,7.035,7.138,6.683,24585.67,300062
100,2010-08-16,6.954,7.0,7.174,6.93,22334.63,300062
101,2010-08-17,7.004,7.344,7.426,7.002,20129.02,300062
102,2010-08-18,7.39,7.304,7.39,7.095,19200.4,300062
103,2010-08-19,7.304,7.598,7.642,7.198,20663.76,300062
104,2010-08-20,7.582,7.416,7.586,7.368,13496.65,300062
105,2010-08-23,7.344,6.899,7.426,6.707,19864.74,300062
106,2010-08-24,6.906,7.191,7.232,6.906,15497.58,300062
107,2010-08-25,7.071,7.256,7.28,6.949,16034.4,300062
108,2010-08-26,6.995,6.846,7.064,6.755,25206.0,300062
109,2010-08-27,6.815,6.961,7.028,6.774,8308.0,300062
110,2010-08-30,6.983,7.162,7.206,6.971,19482.0,300062
111,2010-08-31,7.153,7.071,7.258,7.043,14911.0,300062
112,2010-09-01,7.069,6.626,7.081,6.556,21313.0,300062
113,2010-09-02,6.626,6.664,6.791,6.626,12972.0,300062
114,2010-09-03,6.664,6.734,6.774,6.631,13623.0,300062
115,2010-09-06,6.738,6.705,6.935,6.683,10156.0,300062
116,2010-09-07,6.664,6.861,6.861,6.664,5661.0,300062
117,2010-09-08,6.81,7.05,7.074,6.779,10423.0,300062
118,2010-09-09,7.062,6.791,7.062,6.762,12425.0,300062
119,2010-09-13,6.81,6.841,6.899,6.755,9113.0,300062
120,2010-09-14,6.863,6.892,6.904,6.803,6940.0,300062
121,2010-09-15,6.892,6.458,6.892,6.42,12020.0,300062
122,2010-09-16,6.47,6.293,6.473,6.228,4989.0,300062
123,2010-09-17,6.3,6.396,6.444,6.295,5817.0,300062
124,2010-09-20,6.453,6.331,6.554,6.331,3986.0,300062
125,2010-09-21,6.331,6.005,6.338,5.996,5766.0,300062
126,2010-09-27,6.022,6.063,6.084,5.989,3592.0,300062
127,2010-09-28,6.147,6.13,6.168,6.072,2513.0,300062
128,2010-09-29,6.13,6.005,6.147,5.989,4565.0,300062
129,2010-09-30,5.989,6.034,6.061,5.941,3907.0,300062
130,2010-10-08,6.065,6.422,6.441,6.065,8587.0,300062
131,2010-10-11,6.429,6.647,6.755,6.429,9529.0,300062
132,2010-10-12,6.631,6.726,6.82,6.542,6660.0,300062
133,2010-10-13,6.662,6.803,6.88,6.564,6809.0,300062
134,2010-10-14,6.827,6.743,6.947,6.743,7660.0,300062
135,2010-10-15,6.738,6.829,6.904,6.607,7401.0,300062
136,2010-10-18,6.829,6.839,6.918,6.75,6620.0,300062
137,2010-10-19,6.803,7.115,7.297,6.784,17732.0,300062
138,2010-10-20,6.971,7.117,7.306,6.947,8835.0,300062
139,2010-10-21,7.112,6.997,7.126,6.829,5280.0,300062
140,2010-10-22,7.064,7.002,7.103,6.892,5850.0,300062
141,2010-10-25,7.033,7.15,7.206,7.033,5017.0,300062
142,2010-10-26,7.153,7.076,7.186,6.952,5697.0,300062
143,2010-10-27,7.007,7.062,7.11,6.947,4680.0,300062
144,2010-10-28,6.976,7.016,7.076,6.875,4554.0,300062
145,2010-10-29,7.016,7.39,7.596,6.976,9090.0,300062
146,2010-11-01,7.445,8.13,8.13,7.445,7332.0,300062
147,2010-11-02,8.384,8.624,8.942,8.379,23044.0,300062
148,2010-11-03,8.444,8.648,8.743,8.437,8630.0,300062
149,2010-11-04,8.719,8.731,8.834,8.456,7196.0,300062
150,2010-11-05,8.813,8.739,9.048,8.66,6896.0,300062
151,2010-11-08,8.959,8.863,8.964,8.746,5538.0,300062
152,2010-11-09,8.854,8.6,8.854,8.576,7576.0,300062
153,2010-11-10,8.6,8.624,8.741,8.557,5733.0,300062
154,2010-11-11,8.557,8.868,9.129,8.557,12667.0,300062
155,2010-11-15,8.384,8.695,8.719,8.336,10922.0,300062
156,2010-11-16,8.791,8.782,9.103,8.487,9600.0,300062
157,2010-11-17,8.695,8.583,8.959,8.552,6564.0,300062
158,2010-11-18,8.7,8.542,8.863,8.152,5939.0,300062
159,2010-11-19,8.528,8.858,8.858,8.478,7429.0,300062
160,2010-11-22,8.854,9.222,9.462,8.746,16250.0,300062
161,2010-11-23,9.287,9.055,9.287,8.834,9339.0,300062
162,2010-11-24,8.887,9.51,9.57,8.887,7767.0,300062
163,2010-11-25,9.51,9.505,9.941,9.244,7543.0,300062
164,2010-11-26,9.57,9.551,9.673,9.397,3740.0,300062
165,2010-11-29,9.551,9.505,9.702,9.345,3418.0,300062
166,2010-11-30,9.582,9.361,9.582,8.863,6797.0,300062
167,2010-12-01,9.273,9.222,9.457,9.103,2787.0,300062
168,2010-12-02,9.261,9.103,9.366,9.079,2873.0,300062
169,2010-12-03,9.16,8.933,9.16,8.918,2343.0,300062
170,2010-12-06,9.048,8.981,9.103,8.892,1683.0,300062
171,2010-12-08,9.582,9.328,9.761,9.234,6442.0,300062
172,2010-12-09,9.342,9.359,9.414,9.199,3974.0,300062
173,2010-12-10,9.294,9.572,9.697,9.292,5174.0,300062
174,2010-12-13,9.577,9.749,9.888,9.577,5457.0,300062
175,2010-12-14,9.773,9.702,9.793,9.656,2841.0,300062
176,2010-12-15,9.702,9.438,9.721,9.385,3953.0,300062
177,2010-12-16,9.342,9.802,9.941,9.342,4101.0,300062
178,2010-12-17,9.771,9.793,9.934,9.625,2837.0,300062
179,2010-12-20,9.821,9.448,9.891,9.414,4694.0,300062
180,2010-12-21,9.462,9.455,9.558,9.39,2663.0,300062
181,2010-12-22,9.524,9.318,9.524,9.27,2517.0,300062
182,2010-12-23,9.318,9.318,9.5,9.222,2202.0,300062
183,2010-12-24,9.318,9.052,9.337,8.983,3015.0,300062
184,2010-12-27,8.983,8.662,9.222,8.384,2463.0,300062
185,2010-12-28,8.482,8.6,8.741,8.482,2197.0,300062
186,2010-12-29,8.624,8.664,8.664,8.506,1270.0,300062
187,2010-12-30,8.664,8.624,8.743,8.523,1076.0,300062
188,2010-12-31,8.564,9.05,9.222,8.564,2071.0,300062
189,2011-01-04,9.074,9.091,9.218,8.911,2695.0,300062
190,2011-01-05,9.002,9.098,9.184,8.983,2651.0,300062
191,2011-01-06,9.222,9.105,9.335,9.057,1542.0,300062
192,2011-01-07,9.103,8.954,9.222,8.913,4492.0,300062
193,2011-01-10,8.887,8.494,8.947,8.432,4717.0,300062
194,2011-01-11,8.413,8.269,8.573,8.264,2005.0,300062
195,2011-01-12,8.454,8.303,8.454,8.276,947.0,300062
196,2011-01-13,8.303,8.137,8.422,8.044,4062.0,300062
197,2011-01-14,8.2,8.142,8.2,8.027,1129.0,300062
198,2011-01-17,8.149,7.723,8.2,7.594,3156.0,300062
199,2011-01-18,7.63,7.706,7.711,7.445,1351.0,300062
200,2011-01-19,7.524,7.716,7.778,7.524,1890.0,300062
201,2011-01-20,7.67,7.675,7.845,7.565,1893.0,300062
202,2011-01-21,7.584,7.687,7.766,7.584,798.0,300062
203,2011-01-24,7.713,7.685,7.85,7.618,1377.0,300062
204,2011-01-25,7.685,7.443,7.733,7.318,1331.0,300062
205,2011-01-27,7.55,7.625,7.653,7.311,1478.0,300062
206,2011-01-28,7.651,7.733,7.809,7.618,984.0,300062
207,2011-01-31,7.33,7.737,7.826,7.33,1063.0,300062
208,2011-02-01,7.821,7.836,7.927,7.697,975.0,300062
209,2011-02-09,7.809,7.797,7.898,7.706,1281.0,300062
210,2011-02-10,7.888,7.97,7.972,7.761,913.0,300062
211,2011-02-11,7.998,8.135,8.279,7.998,1718.0,300062
212,2011-02-14,8.137,8.118,8.276,7.905,7522.0,300062
213,2011-02-15,8.01,7.994,8.065,7.929,4854.0,300062
214,2011-02-16,7.977,8.142,8.164,7.931,2889.0,300062
215,2011-02-17,8.169,8.157,8.192,8.025,2574.0,300062
216,2011-02-18,8.192,8.159,8.24,8.044,2752.0,300062
217,2011-02-21,8.092,8.226,8.24,8.092,2399.0,300062
218,2011-02-22,8.226,8.106,8.293,8.101,3202.0,300062
219,2011-02-23,8.169,8.327,8.327,8.051,3311.0,300062
220,2011-02-24,8.288,8.384,8.624,8.236,3809.0,300062
221,2011-02-25,8.25,8.207,8.37,8.142,3246.0,300062
222,2011-02-28,8.312,8.097,8.312,8.073,2757.0,300062
223,2011-03-01,8.164,8.097,8.164,8.025,1997.0,300062
224,2011-03-02,8.133,8.027,8.137,8.015,2177.0,300062
225,2011-03-03,8.097,7.857,8.097,7.857,2524.0,300062
226,2011-03-04,7.929,7.816,7.929,7.728,1483.0,300062
227,2011-03-07,7.888,7.783,7.895,7.713,2401.0,300062
228,2011-03-08,7.852,8.228,8.228,7.785,2725.0,300062
229,2011-03-09,8.228,8.101,8.228,8.087,2328.0,300062
230,2011-03-10,8.104,8.089,8.18,7.939,1362.0,300062
231,2011-03-11,8.049,8.065,8.111,7.941,1266.0,300062
232,2011-03-14,8.063,7.924,8.07,7.924,2234.0,300062
233,2011-03-15,7.996,7.665,8.013,7.637,3131.0,300062
234,2011-03-16,7.673,7.737,7.852,7.673,1606.0,300062
235,2011-03-17,7.68,7.697,7.761,7.675,1409.0,300062
236,2011-03-18,7.833,7.809,7.833,7.718,1246.0,300062
237,2011-03-21,7.807,7.713,7.809,7.677,839.0,300062
238,2011-03-22,7.761,7.723,7.766,7.687,1250.0,300062
239,2011-03-23,7.768,7.903,7.948,7.699,1151.0,300062
240,2011-03-24,7.905,7.792,7.977,7.764,955.0,300062
241,2011-03-25,7.725,7.828,7.876,7.725,617.0,300062
242,2011-03-28,7.898,7.788,7.977,7.788,1332.0,300062
243,2011-03-29,7.721,7.414,7.783,7.4,3887.0,300062
244,2011-03-30,7.474,7.095,7.474,6.947,3938.0,300062
245,2011-03-31,7.067,7.189,7.273,7.067,1243.0,300062
246,2011-04-01,7.282,7.186,7.282,7.086,1346.0,300062
247,2011-04-06,7.21,7.424,7.457,7.21,3795.0,300062
248,2011-04-07,7.376,7.404,7.546,7.301,1804.0,300062
249,2011-04-08,7.424,7.594,7.665,7.194,3535.0,300062
250,2011-04-11,7.479,7.761,7.785,7.426,4032.0,300062
